城市,爬取日期,今日天气,今日最高温(℃),今日最低温(℃),今日风向,今日风力,第1日日期,第1日天气,第1日最高温(℃),第1日最低温(℃),第1日风向,第1日风力,第2日日期,第2日天气,第2日最高温(℃),第2日最低温(℃),第2日风向,第2日风力,第3日日期,第3日天气,第3日最高温(℃),第3日最低温(℃),第3日风向,第3日风力
北京,2026-08-04,雷阵雨转多云,33,25,南风转北风,<3级,5日（明天）,多云,35,26,南风转北风,<3级,6日（后天）,多云,35,25,东南风转北风,<3级,7日（周五）,雷阵雨,33,20,北风转北风,<3级
上海,2026-08-04,阴,36,27,东风转东风,<3级,5日（明天）,小雨,34,28,东风转东北风,<3级,6日（后天）,小雨,34,28,东北风转东北风,<3级,7日（周五）,小雨,34,28,东北风转北风,5-6级
广州,2026-08-04,中雨转阴,31,25,无持续风向转无持续风向,<3级,5日（明天）,多云,32,24,无持续风向转无持续风向,<3级,6日（后天）,晴,35,26,无持续风向转无持续风向,<3级,7日（周五）,多云,35,26,无持续风向转无持续风向,<3级
深圳,2026-08-04,阴转多云,31,25,无持续风向转无持续风向,<3级,5日（明天）,多云,31,25,无持续风向转无持续风向,<3级,6日（后天）,晴,33,26,无持续风向转无持续风向,<3级,7日（周五）,多云,32,26,无持续风向转无持续风向,<3级
成都,2026-08-04,晴,34,23,无持续风向转无持续风向,<3级,5日（明天）,雷阵雨,33,22,无持续风向转无持续风向,<3级,6日（后天）,雷阵雨,31,22,无持续风向转无持续风向,<3级,7日（周五）,多云转阴,31,22,无持续风向转无持续风向,<3级
杭州,2026-08-04,多云转小雨,38,28,东风转东风,<3级,5日（明天）,中雨转小雨,36,26,北风转北风,<3级,6日（后天）,小雨,35,27,北风转北风,<3级,7日（周五）,小雨,35,27,北风转北风,<3级
武汉,2026-08-04,阴转阵雨,36,27,东南风转西北风,<3级,5日（明天）,雷阵雨转晴,35,26,西北风转东北风,<3级,6日（后天）,雷阵雨转晴,34,26,北风转北风,<3级,7日（周五）,阵雨转晴,36,27,东北风转北风,<3级
南京,2026-08-04,多云转阴,36,27,东风转东风,3-4级,5日（明天）,中雨转小雨,35,27,东风转东北风,4-5级,6日（后天）,小雨转多云,35,28,东北风转东北风,4-5级转3-4级,7日（周五）,小雨转多云,33,27,东北风转北风,3-4级转4-5级
重庆,2026-08-04,多云,32,25,西北风转东风,<3级,5日（明天）,多云,34,25,北风转东北风,<3级,6日（后天）,小雨转雷阵雨,34,24,北风转西南风,<3级,7日（周五）,小雨,34,26,西南风转南风,<3级
西安,2026-08-04,小雨转中雨,29,21,无持续风向转无持续风向,<3级,5日（明天）,大雨转小雨,27,22,无持续风向转无持续风向,<3级,6日（后天）,小雨转阴,31,23,无持续风向转无持续风向,<3级,7日（周五）,小雨转阴,30,24,无持续风向转无持续风向,<3级
