城市,爬取日期,今日天气,今日最高温(℃),今日最低温(℃),今日风向,今日风力,第1日日期,第1日天气,第1日最高温(℃),第1日最低温(℃),第1日风向,第1日风力,第2日日期,第2日天气,第2日最高温(℃),第2日最低温(℃),第2日风向,第2日风力,第3日日期,第3日天气,第3日最高温(℃),第3日最低温(℃),第3日风向,第3日风力
北京,2026-08-23,雷阵雨,32,24,东南风转东北风,<3级,24日（明天）,多云,33,24,南风转东南风,<3级,25日（后天）,雷阵雨,31,24,南风转南风,<3级,26日（周三）,雷阵雨,30,21,北风转东风,<3级
上海,2026-08-23,小雨,32,27,东南风转东南风,5-6级转<3级,24日（明天）,小雨转多云,32,27,东南风转东南风,<3级,25日（后天）,小雨转多云,32,27,东南风转东风,<3级,26日（周三）,多云,33,27,东风转东风,<3级
广州,2026-08-23,雷阵雨转中雨,34,25,无持续风向转无持续风向,<3级,24日（明天）,中雨,33,25,无持续风向转无持续风向,<3级,25日（后天）,大雨转雷阵雨,31,25,无持续风向转无持续风向,<3级,26日（周三）,中雨转雷阵雨,31,26,无持续风向转无持续风向,<3级
深圳,2026-08-23,多云转中雨,31,26,无持续风向转无持续风向,<3级,24日（明天）,中雨,31,25,无持续风向转无持续风向,<3级,25日（后天）,大雨,30,26,无持续风向转无持续风向,<3级,26日（周三）,雷阵雨,31,26,无持续风向转无持续风向,<3级
成都,2026-08-23,阵雨转晴,33,25,无持续风向转无持续风向,<3级,24日（明天）,晴,34,25,无持续风向转无持续风向,<3级,25日（后天）,雷阵雨转阵雨,35,25,无持续风向转无持续风向,<3级,26日（周三）,多云转小雨,34,25,无持续风向转无持续风向,<3级
杭州,2026-08-23,小雨转晴,33,26,东风转东风,<3级,24日（明天）,多云转晴,34,26,东风转东风,<3级,25日（后天）,小雨转阴,33,25,东风转东南风,<3级,26日（周三）,多云转晴,34,26,东北风转东北风,<3级
武汉,2026-08-23,阵雨,35,27,东北风转东北风,<3级,24日（明天）,阵雨转多云,35,27,东北风转东北风,<3级,25日（后天）,多云转阴,35,26,东北风转东风,<3级,26日（周三）,小雨转晴,32,26,东风转东风,<3级
南京,2026-08-23,多云,33,26,东风转东风,5-6级,24日（明天）,晴转多云,33,26,东风转东风,5-6级转4-5级,25日（后天）,晴转多云,33,25,东风转东风,5-6级转4-5级,26日（周三）,晴转多云,32,24,东风转东风,3-4级
重庆,2026-08-23,多云,37,29,北风转西北风,<3级,24日（明天）,多云转小雨,36,28,西南风转东南风,<3级,25日（后天）,小雨转晴,35,27,西风转南风,<3级,26日（周三）,多云转小雨,35,27,北风转南风,<3级
西安,2026-08-23,多云,34,25,无持续风向转无持续风向,<3级,24日（明天）,小雨转晴,35,26,无持续风向转无持续风向,<3级,25日（后天）,小雨转晴,35,27,无持续风向转无持续风向,<3级,26日（周三）,晴转多云,33,25,无持续风向转无持续风向,<3级
