城市,爬取日期,今日天气,今日最高温(℃),今日最低温(℃),今日风向,今日风力,第1日日期,第1日天气,第1日最高温(℃),第1日最低温(℃),第1日风向,第1日风力,第2日日期,第2日天气,第2日最高温(℃),第2日最低温(℃),第2日风向,第2日风力,第3日日期,第3日天气,第3日最高温(℃),第3日最低温(℃),第3日风向,第3日风力
北京,2026-06-28,多云转雷阵雨,32,21,南风转东南风,<3级,29日（明天）,阴转雷阵雨,27,21,东风转东风,<3级,30日（后天）,多云,27,20,东风转东风,<3级,1日（周三）,雷阵雨转多云,30,22,东南风转东南风,<3级
上海,2026-06-28,阴,30,23,东南风转东南风,3-4级,29日（明天）,小雨转中雨,29,24,东南风转东南风,3-4级转<3级,30日（后天）,中雨转小雨,27,24,东南风转西南风,<3级,1日（周三）,中雨,27,23,西南风转西南风,<3级
广州,2026-06-28,大雨转雷阵雨,31,25,无持续风向转无持续风向,<3级,29日（明天）,雷阵雨转多云,32,26,无持续风向转无持续风向,<3级,30日（后天）,雷阵雨,34,26,无持续风向转无持续风向,<3级,1日（周三）,小雨转多云,34,27,无持续风向转无持续风向,<3级
深圳,2026-06-28,大雨转雷阵雨,30,25,无持续风向转无持续风向,<3级,29日（明天）,雷阵雨转晴,31,26,无持续风向转无持续风向,<3级,30日（后天）,雷阵雨转多云,32,27,无持续风向转无持续风向,<3级,1日（周三）,小雨转多云,32,27,无持续风向转无持续风向,<3级
成都,2026-06-28,阴,31,20,无持续风向转无持续风向,<3级,29日（明天）,多云转阴,29,20,无持续风向转无持续风向,<3级,30日（后天）,阵雨转阴,27,22,无持续风向转无持续风向,<3级,1日（周三）,多云,34,22,无持续风向转无持续风向,<3级
杭州,2026-06-28,晴转多云,32,24,东风转南风,<3级,29日（明天）,小雨转中雨,31,25,东南风转西风,<3级,30日（后天）,大雨转中雨,26,23,南风转西南风,<3级,1日（周三）,大雨转中雨,27,22,西北风转西风,<3级
武汉,2026-06-28,阴,34,24,东南风转东风,<3级,29日（明天）,阴转小雨,33,24,东南风转东南风,<3级,30日（后天）,小雨,29,23,西南风转西南风,<3级,1日（周三）,小雨,26,23,西北风转南风,<3级
南京,2026-06-28,多云转阴,32,24,东风转东风,<3级,29日（明天）,阴,32,25,东南风转东南风,<3级,30日（后天）,小雨转阴,28,23,东南风转北风,<3级,1日（周三）,小雨转阴,26,23,南风转西风,<3级
重庆,2026-06-28,中雨转大雨,26,22,西南风转东风,<3级,29日（明天）,中雨转小雨,25,22,东风转北风,<3级,30日（后天）,小雨,26,22,北风转西风,<3级,1日（周三）,小雨转多云,26,21,南风转南风,<3级
西安,2026-06-28,小雨转阴,35,23,无持续风向转无持续风向,<3级,29日（明天）,小雨转多云,35,22,无持续风向转无持续风向,<3级,30日（后天）,阴,33,23,无持续风向转无持续风向,<3级,1日（周三）,多云转阴,34,22,无持续风向转无持续风向,<3级
