城市,爬取日期,今日天气,今日最高温(℃),今日最低温(℃),今日风向,今日风力,第1日日期,第1日天气,第1日最高温(℃),第1日最低温(℃),第1日风向,第1日风力,第2日日期,第2日天气,第2日最高温(℃),第2日最低温(℃),第2日风向,第2日风力,第3日日期,第3日天气,第3日最高温(℃),第3日最低温(℃),第3日风向,第3日风力
北京,2026-07-21,多云转雷阵雨,30,24,西南风转东南风,<3级,22日（明天）,雷阵雨,30,23,东南风转东风,<3级,23日（后天）,雷阵雨转多云,30,22,东北风转东北风,<3级,24日（周五）,多云,31,24,南风转东北风,<3级
上海,2026-07-21,小雨,33,27,西南风转南风,<3级,22日（明天）,小雨转多云,34,28,西南风转南风,<3级,23日（后天）,阴转多云,35,28,西南风转东南风,<3级,24日（周五）,多云转晴,36,28,南风转东南风,<3级
广州,2026-07-21,中雨转大雨,32,26,无持续风向转无持续风向,<3级,22日（明天）,中雨转多云,30,25,无持续风向转无持续风向,<3级,23日（后天）,晴,32,25,无持续风向转无持续风向,<3级,24日（周五）,多云,35,26,无持续风向转无持续风向,<3级
深圳,2026-07-21,暴雨转雷阵雨,30,26,无持续风向转无持续风向,<3级,22日（明天）,雷阵雨转多云,31,26,无持续风向转无持续风向,<3级,23日（后天）,晴,31,25,无持续风向转无持续风向,<3级,24日（周五）,多云,31,27,无持续风向转无持续风向,<3级
成都,2026-07-21,晴,39,25,无持续风向转无持续风向,<3级,22日（明天）,多云转晴,39,25,无持续风向转无持续风向,<3级,23日（后天）,雷阵雨转阵雨,38,26,无持续风向转无持续风向,<3级,24日（周五）,多云转小雨,35,24,无持续风向转无持续风向,<3级
杭州,2026-07-21,小雨,34,26,南风转西南风,<3级,22日（明天）,小雨转多云,34,26,东南风转西南风,<3级,23日（后天）,小雨转晴,38,28,东北风转南风,<3级,24日（周五）,小雨转多云,38,27,东北风转南风,<3级
武汉,2026-07-21,阵雨,34,26,东南风转南风,<3级,22日（明天）,阵雨转大雨,32,25,东南风转东南风,<3级,23日（后天）,阵雨转晴,33,25,南风转南风,<3级,24日（周五）,阵雨,34,26,西南风转东南风,<3级
南京,2026-07-21,阴转雷阵雨,31,25,东北风转南风,3-4级转4-5级,22日（明天）,中雨转雷阵雨,29,25,南风转东南风,3-4级转<3级,23日（后天）,中雨,31,25,南风转东南风,<3级,24日（周五）,小雨转多云,30,26,南风转东南风,3-4级转<3级
重庆,2026-07-21,晴,39,28,东南风转东风,<3级,22日（明天）,晴,40,29,东南风转东风,<3级,23日（后天）,晴,39,30,东南风转东南风,<3级,24日（周五）,小雨,38,26,南风转东风,<3级
西安,2026-07-21,多云转晴,39,24,无持续风向转无持续风向,<3级,22日（明天）,小雨转多云,37,25,无持续风向转无持续风向,<3级,23日（后天）,多云转晴,36,24,无持续风向转无持续风向,<3级,24日（周五）,晴,37,26,无持续风向转无持续风向,<3级
