城市,爬取日期,今日天气,今日最高温(℃),今日最低温(℃),今日风向,今日风力,第1日日期,第1日天气,第1日最高温(℃),第1日最低温(℃),第1日风向,第1日风力,第2日日期,第2日天气,第2日最高温(℃),第2日最低温(℃),第2日风向,第2日风力,第3日日期,第3日天气,第3日最高温(℃),第3日最低温(℃),第3日风向,第3日风力
北京,2026-08-19,多云,31,23,南风转东南风,<3级,20日（明天）,雷阵雨,30,23,南风转东风,<3级,21日（后天）,雷阵雨,31,23,东南风转东北风,<3级,22日（周六）,雷阵雨转多云,30,24,东风转东风,<3级
上海,2026-08-19,多云转阴,33,27,东风转东风,<3级,20日（明天）,小雨,31,27,东风转东风,<3级,21日（后天）,小雨,30,27,东风转东风,<3级,22日（周六）,小雨,30,27,东风转东南风,<3级
广州,2026-08-19,雷阵雨,33,25,无持续风向转无持续风向,<3级,20日（明天）,中雨转雷阵雨,34,25,无持续风向转无持续风向,<3级,21日（后天）,大雨转雷阵雨,31,25,无持续风向转无持续风向,<3级,22日（周六）,雷阵雨转中雨,30,25,无持续风向转无持续风向,<3级
深圳,2026-08-19,中雨转雷阵雨,32,26,无持续风向转无持续风向,<3级,20日（明天）,大雨转雷阵雨,33,27,东风转无持续风向,3-4级转<3级,21日（后天）,暴雨转雷阵雨,31,25,东风转无持续风向,3-4级转<3级,22日（周六）,中雨转大雨,29,25,无持续风向转无持续风向,<3级
成都,2026-08-19,阴,29,22,无持续风向转无持续风向,<3级,20日（明天）,阵雨,31,22,无持续风向转无持续风向,<3级,21日（后天）,阵雨,32,23,无持续风向转无持续风向,<3级,22日（周六）,阵雨转小雨,32,24,无持续风向转无持续风向,<3级
杭州,2026-08-19,晴转多云,34,26,东风转东北风,<3级,20日（明天）,中雨转小雨,31,25,东风转东北风,<3级,21日（后天）,中雨转多云,31,25,东风转东风,<3级,22日（周六）,小雨,30,25,东北风转南风,<3级
武汉,2026-08-19,多云,35,26,北风转东北风,<3级,20日（明天）,多云,34,26,北风转东北风,<3级,21日（后天）,多云,35,26,东北风转东北风,<3级,22日（周六）,阴转晴,35,26,北风转北风,<3级
南京,2026-08-19,阴,34,24,东风转东风,3-4级,20日（明天）,小雨,32,25,东风转东风,3-4级,21日（后天）,中雨转小雨,31,25,东风转东北风,3-4级,22日（周六）,小雨,30,25,东北风转东北风,3-4级
重庆,2026-08-19,小雨,32,26,西风转西北风,<3级,20日（明天）,多云转小雨,35,27,东南风转北风,<3级,21日（后天）,小雨转晴,34,26,西南风转北风,<3级,22日（周六）,多云转晴,34,27,东北风转西北风,<3级
西安,2026-08-19,多云转晴,29,23,无持续风向转无持续风向,<3级,20日（明天）,小雨转晴,31,24,无持续风向转无持续风向,<3级,21日（后天）,小雨转晴,32,25,无持续风向转无持续风向,<3级,22日（周六）,多云转晴,31,24,无持续风向转无持续风向,<3级
