城市,爬取日期,今日天气,今日最高温(℃),今日最低温(℃),今日风向,今日风力,第1日日期,第1日天气,第1日最高温(℃),第1日最低温(℃),第1日风向,第1日风力,第2日日期,第2日天气,第2日最高温(℃),第2日最低温(℃),第2日风向,第2日风力,第3日日期,第3日天气,第3日最高温(℃),第3日最低温(℃),第3日风向,第3日风力
北京,2026-09-11,晴,29,14,西南风转西南风,<3级,12日（明天）,晴,27,16,南风转北风,<3级,13日（后天）,晴,29,14,北风转北风,<3级,14日（周一）,晴,28,15,南风转北风,<3级
上海,2026-09-11,小雨转多云,26,22,东北风转东风,<3级,12日（明天）,多云,30,24,东风转东北风,<3级,13日（后天）,阴转晴,30,24,东北风转北风,<3级,14日（周一）,多云,29,23,东北风转东北风,<3级
广州,2026-09-11,晴,31,23,无持续风向转无持续风向,<3级,12日（明天）,晴转雷阵雨,33,25,无持续风向转无持续风向,<3级,13日（后天）,雷阵雨,32,24,无持续风向转无持续风向,<3级,14日（周一）,小雨,32,25,无持续风向转无持续风向,<3级
深圳,2026-09-11,晴转多云,32,24,无持续风向转无持续风向,<3级,12日（明天）,雷阵雨,32,25,无持续风向转无持续风向,<3级,13日（后天）,中雨转雷阵雨,30,24,无持续风向转无持续风向,<3级,14日（周一）,小雨,30,25,无持续风向转无持续风向,<3级
成都,2026-09-11,多云,24,18,无持续风向转无持续风向,<3级,12日（明天）,阴转阵雨,23,18,无持续风向转无持续风向,<3级,13日（后天）,阵雨转多云,25,18,无持续风向转无持续风向,<3级,14日（周一）,小雨,23,19,无持续风向转无持续风向,<3级
杭州,2026-09-11,小雨,27,22,东北风转东北风,<3级,12日（明天）,多云转晴,30,23,东北风转北风,<3级,13日（后天）,多云转晴,31,23,东北风转北风,<3级,14日（周一）,小雨转多云,30,22,东北风转北风,<3级
武汉,2026-09-11,晴,27,17,东北风转北风,<3级,12日（明天）,多云,29,19,北风转北风,<3级,13日（后天）,多云,31,21,西北风转北风,<3级,14日（周一）,多云,28,20,北风转东北风,<3级
南京,2026-09-11,阴,26,21,东北风转东北风,3-4级转<3级,12日（明天）,多云,29,21,东风转东风,<3级,13日（后天）,多云转阴,29,21,东北风转东北风,<3级,14日（周一）,晴转阴,27,19,东北风转东北风,3-4级转<3级
重庆,2026-09-11,多云,27,21,西南风转南风,<3级,12日（明天）,多云,30,24,北风转北风,<3级,13日（后天）,小雨转阴,29,23,西北风转西北风,<3级,14日（周一）,小雨转中雨,28,23,东风转东北风,<3级
西安,2026-09-11,阴,23,15,无持续风向转无持续风向,<3级,12日（明天）,小雨,24,19,无持续风向转无持续风向,<3级,13日（后天）,阴转晴,27,18,无持续风向转无持续风向,<3级,14日（周一）,多云,30,19,无持续风向转无持续风向,<3级
